trigger_index,trigger_time,api_response_time_ms,meas_id,wifi_cloud_latency_ms,ilaas_latency_ms,zlp_latency_ms,wifi_cloud_gap_s,ilaas_gap_s,zlp_gap_s
1,2026-02-09T21:02:50.503+00:00,140.6,,,,,,,
2,2026-02-09T21:03:00.504+00:00,144.5,,,,,,,
3,2026-02-09T21:03:10.505+00:00,138.1,0000019c442a95a8,1908.0,,,,,
